District,Block,Gram_Panchayat,Latitude,Longitude
KARNAL,KARNAL,Mustafabad,29.6436099,77.1079093
KARNAL,KUNJPURA,Nabipur,29.7161295,77.0802535
KARNAL,KARNAL,Nagla Megha,29.6236012,77.0642155
KARNAL,KUNJPURA,Nalvi Kalan,29.7161295,77.0802535
KARNAL,KUNJPURA,Nalvi Khurd,29.7161295,77.0802535
KARNAL,KARNAL,Nalvi Par,29.6951152,76.9698292
KARNAL,KARNAL,Nasir Pur,29.6951152,76.9698292
KARNAL,KUNJPURA,Newal,29.7161295,77.0802535
KARNAL,KARNAL,Pundrak,29.7179517,76.9387343
KARNAL,KARNAL,Ramba,29.6951152,76.9698292
KARNAL,KARNAL,Ranwar,29.6452267,77.020022
KARNAL,KARNAL,Rasulpur Kalan,29.6951152,76.9698292
KARNAL,KARNAL,Rasulpur Khurd,29.6951152,76.9698292
KARNAL,KARNAL,Rattan Garh,29.6951152,76.9698292
KARNAL,KUNJPURA,Rindal,29.7161295,77.0802535
KARNAL,KUNJPURA,Salarpura,29.7161295,77.0802535
KARNAL,KARNAL,Salaru,29.7451611,76.9948892
KARNAL,KARNAL,Sangoha,29.6951152,76.9698292
KARNAL,KARNAL,Sangohi,29.6951152,76.9698292
KARNAL,KARNAL,Sarfa Bad Majra,29.6951152,76.9698292
KARNAL,KARNAL,Shekh Pura Jagir,29.6951152,76.9698292
KARNAL,KUNJPURA,Shergarh Tapu,29.7161295,77.0802535
KARNAL,KARNAL,Sohana,29.6602067,77.0398049
KARNAL,KARNAL,Subhri,29.6951152,76.9698292
KARNAL,KARNAL,Taprana,29.7434479,77.0201559
KARNAL,KARNAL,Tikri,29.7346875,77.0083726
KARNAL,KARNAL,Uncha Samana,29.6951152,76.9698292
KARNAL,NILOKHERI,Abla Jagir,29.8321793,76.8390988
KARNAL,NILOKHERI,Abli Khalsa,29.8321793,76.8390988
KARNAL,NILOKHERI,Amar Garh,29.8321793,76.8390988
KARNAL,NILOKHERI,Anjanthali,29.8321793,76.8390988
KARNAL,NILOKHERI,Arjaheri,29.8321793,76.8390988
KARNAL,NILOKHERI,Bairsal,29.8321793,76.8390988
KARNAL,NILOKHERI,Bakipur,29.8321793,76.8390988
KARNAL,NILOKHERI,Barana Khalsa,29.8321793,76.8390988
KARNAL,NILOKHERI,Barani Khalsa,29.8321793,76.8390988
KARNAL,NILOKHERI,Barsalu,29.8321793,76.8390988
KARNAL,NILOKHERI,Barthal,29.8321793,76.8390988
KARNAL,NILOKHERI,Bhaini Kalan,29.8321793,76.8390988
KARNAL,NILOKHERI,Bhaini Khurd,29.7519953,76.9555293
KARNAL,NILOKHERI,Brahman Majra,29.8321793,76.8390988
KARNAL,NILOKHERI,Bohla Khalsa,29.8321793,76.8390988
KARNAL,NILOKHERI,Bhukha Puri,29.8321793,76.8390988
KARNAL,NILOKHERI,Bir Badalwa,29.8321793,76.8390988
KARNAL,NILOKHERI,Bir Naryana,29.8321793,76.8390988
KARNAL,NILOKHERI,Bodshyam,29.8321793,76.8390988
KARNAL,NILOKHERI,Butana,29.8321793,76.8390988
KARNAL,NILOKHERI,Chopri,29.8321793,76.8390988
KARNAL,NILOKHERI,Dabarthala,29.8321793,76.8390988
KARNAL,NILOKHERI,Dadupur,29.8321793,76.8390988
KARNAL,NILOKHERI,Daya Nagar,29.8321793,76.8390988
KARNAL,NILOKHERI,Galib Kheri,29.8321793,76.8390988
KARNAL,NILOKHERI,Ganger,29.8321793,76.8390988
KARNAL,NILOKHERI,Ghol Pura,29.8321793,76.8390988
KARNAL,NILOKHERI,Gittal Pur,29.8321793,76.8390988
KARNAL,NILOKHERI,Haibat Pur,29.8321793,76.8390988
KARNAL,NILOKHERI,Jamba,29.8321793,76.8390988
KARNAL,NILOKHERI,Jatt Pura,29.8321793,76.8390988
KARNAL,NILOKHERI,Kalsi,29.8321793,76.8390988
KARNAL,NILOKHERI,Kamal Pur,29.8321793,76.8390988
KARNAL,NILOKHERI,Karsa Dod,29.8321793,76.8390988
KARNAL,NILOKHERI,Khawaja Ahmedpur,29.8321793,76.8390988
KARNAL,NILOKHERI,Koer,29.8321793,76.8390988
KARNAL,NILOKHERI,Kurak Jagir,29.8321793,76.8390988
KARNAL,NILOKHERI,Lalyani,29.8321793,76.8390988
KARNAL,NILOKHERI,Lathron,29.8321793,76.8390988
KARNAL,NILOKHERI,Majra Roran,29.8321793,76.8390988
KARNAL,NILOKHERI,Manak Majra,29.8321793,76.8390988
KARNAL,NILOKHERI,Manchuri,29.8321793,76.8390988
KARNAL,NILOKHERI,Mohri Jagir,29.8321793,76.8390988
KARNAL,NILOKHERI,Nariana,29.8321793,76.8390988
KARNAL,NILOKHERI,Nigdhu,29.835711,76.735656
KARNAL,NILOKHERI,Nilokheri(Rural),29.8321793,76.8390988
KARNAL,NILOKHERI,Padhana,29.8321793,76.8390988
KARNAL,NILOKHERI,Pakhana,29.8321793,76.8390988
KARNAL,NILOKHERI,Padwala,29.8321793,76.8390988
KARNAL,NILOKHERI,Pastana,29.8321793,76.8390988
KARNAL,NILOKHERI,Patanpuri,29.8321793,76.8390988
KARNAL,NILOKHERI,Pujam,29.8321793,76.8390988
KARNAL,NILOKHERI,Raipur Roran,29.8321793,76.8390988
KARNAL,NILOKHERI,Raison,29.8710835,76.7048085
KARNAL,NILOKHERI,Rajgarh,29.8321793,76.8390988
KARNAL,NILOKHERI,Ramana Ramani,29.8321793,76.8390988
KARNAL,NILOKHERI,Sagga,29.8321793,76.8390988
KARNAL,NILOKHERI,Samana Bahu,29.9037862,76.9113805
KARNAL,NILOKHERI,Sandhir,29.8419454,76.9731437
KARNAL,NILOKHERI,Sanwant,29.8321793,76.8390988
KARNAL,NILOKHERI,Sambhi,29.8321793,76.8390988
KARNAL,NILOKHERI,Shamgarh,29.7778346,76.9604416
KARNAL,NILOKHERI,Shekhanpur,29.8321793,76.8390988
KARNAL,NILOKHERI,Sohlo,29.8321793,76.8390988
KARNAL,NILOKHERI,Seedpur,29.8321793,76.8390988
KARNAL,NILOKHERI,Sikri,29.8321793,76.8390988
KARNAL,NILOKHERI,Sitamai,29.8321793,76.8390988
KARNAL,NILOKHERI,Sonkra,29.8321793,76.8390988
KARNAL,NILOKHERI,Sultanpur,29.8321793,76.8390988
KARNAL,NILOKHERI,Takhana Khalsa,29.8321793,76.8390988
KARNAL,NILOKHERI,Unispur,29.8321793,76.8390988
KARNAL,CHIRAO,Alipur Viran,29.6747909,76.9191614
KARNAL,NISSING,Amupur,29.691133,76.7606231
KARNAL,CHIRAO,Augand,29.6747909,76.9191614
KARNAL,CHIRAO,Balu,29.6747909,76.9191614
KARNAL,MUNAK,Bansa,29.5187199,76.848556
KARNAL,CHIRAO,Bazida Roran,29.6747909,76.9191614
KARNAL,CHIRAO,Behlolpur,29.6747909,76.9191614
KARNAL,NISSING,Bir Dhandari,29.691133,76.7606231
KARNAL,CHIRAO,Bir Majra,29.6747909,76.9191614
KARNAL,MUNAK,Birachpur,29.5187199,76.848556
KARNAL,NISSING,Brass,29.691133,76.7606231
KARNAL,CHIRAO,Buddanpur Viran,29.6747909,76.9191614
KARNAL,NISSING,Chakda,29.691133,76.7606231
KARNAL,CHIRAO,Chirao,29.6747909,76.9191614
KARNAL,CHIRAO,Dabri,29.6747909,76.9191614
KARNAL,NISSING,Gobindgarh,29.691133,76.7606231
KARNAL,CHIRAO,Gogripur,29.6747909,76.9191614
KARNAL,NISSING,Gohida,29.691133,76.7606231
KARNAL,NISSING,Gonder,29.691133,76.7606231
KARNAL,CHIRAO,Hathlana,29.6747909,76.9191614
KARNAL,MUNAK,Jani,29.5187199,76.848556
KARNAL,CHIRAO,Jundla,29.6747909,76.9191614
KARNAL,CHIRAO,Katlaheri,29.6747909,76.9191614
KARNAL,CHIRAO,Kheri Naru,29.6747909,76.9191614
KARNAL,CHIRAO,Manjura,29.6747909,76.9191614
KARNAL,NISSING,Nissang( Rural),29.691133,76.7606231
KARNAL,MUNAK,Peont,29.5187199,76.848556
KARNAL,MUNAK,Picholia,29.5187199,76.848556
KARNAL,CHIRAO,Pingli,29.6747909,76.9191614
KARNAL,NISSING,Prem Khera,29.691133,76.7606231
KARNAL,NISSING,Ranjit Nagar,29.691133,76.7606231
KARNAL,NISSING,Sambhli,29.691133,76.7606231
KARNAL,CHIRAO,Shahpur,29.6747909,76.9191614
KARNAL,NISSING,Singhra,29.691133,76.7606231
KARNAL,CHIRAO,Sirsi,29.6747909,76.9191614
KARNAL,CHIRAO,Zarifabad,29.6747909,76.9191614
KURUKSHETRA,BABAIN,Babain,30.0715055,76.9820091
KURUKSHETRA,BABAIN,Buhawa,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Bargat,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Berthla,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Berthali,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Bhagwanpur,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Bhaini,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Bhukhari,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Bint,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Bir Kalwa,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Bir Mangoli,30.1444221,77.024728
KURUKSHETRA,BABAIN,Bir Sujra,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Buhawi,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Dhanani,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Ghisarpari,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Hamidpur,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Haripura,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Isherheri,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Jalaludin Majra,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Jalkheri,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Jhandola,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Kalal Majra,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Kalwa,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Kasithal,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Khirki Viran,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Lakhmari,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Mahuwa Kheri,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Mangoli Jattan,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Mangoli Rangran,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Mercheri,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Nakhrojpur,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Phalsanda Jattan,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Phalsanda Rangran,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Ram Nagar 112,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Ram Saran Majra,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Rampura,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Sanghor,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Simbalwal,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Sunarian,30.0874951,76.9902689
KURUKSHETRA,BABAIN,Tatka,30.0409243,76.9534933
KURUKSHETRA,LADWA,Badar Pur,30.0346232,77.0485926
KURUKSHETRA,LADWA,Bakali,30.0235472,77.0584583
KURUKSHETRA,LADWA,Ban,29.9939897,77.0747494
KURUKSHETRA,LADWA,Bani,29.9690943,77.0951955
KURUKSHETRA,LADWA,Bapda,29.9727443,77.0563174
KURUKSHETRA,LADWA,Bapdi,29.9741178,77.0653661
KURUKSHETRA,LADWA,Badach Pur,30.0346232,77.0485926
KURUKSHETRA,LADWA,Barhan,30.0346232,77.0485926
KURUKSHETRA,LADWA,Baraunda,29.9576765,77.0578068
KURUKSHETRA,LADWA,Baraundi,29.9586894,77.0432007
KURUKSHETRA,LADWA,Baraut,29.9599521,77.0162627
KURUKSHETRA,LADWA,Barshami,30.0346232,77.0485926
KURUKSHETRA,LADWA,Bartoli,30.0346232,77.0485926
KURUKSHETRA,LADWA,Bahlolpur,30.0346232,77.0485926
KURUKSHETRA,LADWA,Bhallar,30.0346232,77.0485926
KURUKSHETRA,LADWA,Bhoot Majra,30.0346232,77.0485926
KURUKSHETRA,LADWA,Bir Bhartauli,30.0346232,77.0485926
KURUKSHETRA,PIPLI,Bir Khairi,29.976654,76.892351
KURUKSHETRA,LADWA,Bir Sonti,30.0346232,77.0485926
KURUKSHETRA,PIPLI,Bodla,29.976654,76.892351
KURUKSHETRA,LADWA,Budha,29.9821806,77.0741996
KURUKSHETRA,LADWA,Chhalaundi,29.9841228,77.0973924
KURUKSHETRA,LADWA,Chhapra,30.0346232,77.0485926
KURUKSHETRA,PIPLI,Chhar Pura,29.976654,76.892351
KURUKSHETRA,LADWA,Dab Khera,30.0346232,77.0485926
KURUKSHETRA,LADWA,Dhanora Jattan,30.0346232,77.0485926
KURUKSHETRA,LADWA,Dhyangla,30.0346232,77.0485926
KURUKSHETRA,LADWA,Dudha,29.9703303,76.9970122
KURUKSHETRA,LADWA,Dudhi,30.0346232,77.0485926
KURUKSHETRA,LADWA,Dugari,30.0346232,77.0485926
KURUKSHETRA,PIPLI,Gadli,29.976654,76.892351
KURUKSHETRA,LADWA,Gajlana,30.0346232,77.0485926
KURUKSHETRA,LADWA,Gangori,30.0346232,77.0485926
KURUKSHETRA,LADWA,Gharaula,30.0210774,77.0157503
KURUKSHETRA,LADWA,Girdhar Pura,30.0346232,77.0485926
KURUKSHETRA,LADWA,Gobindgarh,30.0346232,77.0485926
KURUKSHETRA,LADWA,Gudha,30.0346232,77.0485926
KURUKSHETRA,LADWA,Gudhi,30.0346232,77.0485926
KURUKSHETRA,LADWA,Halal Pur,30.0346232,77.0485926
KURUKSHETRA,LADWA,Jainpur Jattan,30.0346232,77.0485926
KURUKSHETRA,LADWA,Jandhera,29.9960926,77.1100563
KURUKSHETRA,LADWA,Jogi Majra,30.0346232,77.0485926
KURUKSHETRA,LADWA,Kalirano,30.0346232,77.0485926
KURUKSHETRA,PIPLI,Karami,29.976654,76.892351
KURUKSHETRA,PIPLI,Khaira,29.976654,76.892351
KURUKSHETRA,PIPLI,Khairi,29.976654,76.892351
KURUKSHETRA,LADWA,Kharkali,30.0346232,77.0485926
KURUKSHETRA,LADWA,Kheri Dabdalan,30.0346232,77.0485926
KURUKSHETRA,PIPLI,Kheri Gadian,29.976654,76.892351
KURUKSHETRA,LADWA,Lathi Dhanaura,29.9660987,77.04453
KURUKSHETRA,LADWA,Lohara,30.0346232,77.0485926
KURUKSHETRA,LADWA,Mehra,30.0346232,77.0485926
KURUKSHETRA,PIPLI,Mukar Pur,29.976654,76.892351
KURUKSHETRA,LADWA,Murad Nagar,29.9537495,77.0898276
KURUKSHETRA,LADWA,Niwarsi,30.0028825,77.0179604
KURUKSHETRA,LADWA,Prahlad Pur,30.0346232,77.0485926
KURUKSHETRA,LADWA,Salem Pur,30.0346232,77.0485926
KURUKSHETRA,LADWA,Sonti,30.0346232,77.0485926
KURUKSHETRA,LADWA,Sura,30.0278025,77.0990232
KURUKSHETRA,LADWA,Sultan Pur,30.0346232,77.0485926
KURUKSHETRA,PIPLI,Antehri,29.976654,76.892351
KURUKSHETRA,PEHOWA,Adhoya,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Arnai,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Arnaicha,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Asmanpur,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Bakhli Kalan,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Bakhli Khurd,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Batheri,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Bherian,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Bhor Saidan,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Harigarh Bhorakh,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Bibipur Kalan,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Biloch Pura,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Bodha,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Bodhni,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Chanalheri,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Chhailon,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Chhajupur,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Derafatehsingh,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Dhani Rampura,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Dhulgarh,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Diwana,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Galedwa,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Garhi Langri,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Garhi Rodan,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Garhi Singha,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Guldehra,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Gumthala Garhu,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Hamira Farm,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Helwa,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Ishaq,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Jakhwala,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Jurasikhurd,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Jhinwhaheri,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Jurasikalan,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Julmat,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Kakrala Gujran,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Ratangarh Kakrali,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Kalsa,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Kheri Shishgran,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Karah Sahib,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Mangna,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Morthali,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Madanpur,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Mohanpur,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Murtzapur,29.9682574,76.6603081
KURUKSHETRA,PEHOWA,Dera Nanakpura,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Neemwala,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Ramgarh Rod,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Raun,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Shahpur,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Sainsa,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Sandhola,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Sandholi,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Saraswati Khera,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Sarsa,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Satora,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Siana Saidan,30.013903,76.546385
KURUKSHETRA,PEHOWA,Saina Khurd,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Singh Pura,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Seionsar,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Surmi,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Talheri,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Thana,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Themalbora,29.9988844,76.5582773
KURUKSHETRA,PEHOWA,Tikri,29.9988844,76.5582773
KURUKSHETRA,SHAHBAD,Ahmed Pur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Atwan,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Bakana,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Barham,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Bhokar Majra,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Bibi Pur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Bijar Pur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Chanarthal,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Charuni Jattan,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Chhapra,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Chhapri,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Chhorpur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Dadlu,30.1919826,76.9502728
KURUKSHETRA,SHAHBAD,Dhakala,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Damli,30.1951617,76.9140883
KURUKSHETRA,SHAHBAD,Dhangali,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Daumajra,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Dayal Nagar,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Dig,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Dhantauri,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Dhola Majra,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Fatehgarh Jharauli,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Gol Pura,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Gori Pur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Gumti,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Habana,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Haldaheri,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Hari Pur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Jain Pur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Jandheri,30.1454755,76.9005362
KURUKSHETRA,SHAHBAD,Jharouli Khurd,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Jogi Majra,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Kalsana,30.156747,76.816044
KURUKSHETRA,SHAHBAD,Kalsani,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Kalyana,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Kathwa,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Katlaheri,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Khanpur Jatan,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Kharindwa,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Khera,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Kishen Garh,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Landi,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Machhrauli,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Madan Pur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Madudan,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Mamu Majra,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Malik Pur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Mohan Pur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Muhayuddinpur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Mohri,30.2555275,76.8504589
KURUKSHETRA,SHAHBAD,Mugal Mazra,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Nagla,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Nai Basti Nalvi,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Nalvi,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Naraingarh,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Padlu,30.1917544,76.9349479
KURUKSHETRA,SHAHBAD,Rai Pur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Ram Nagar (M),30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Ram Nagar (O),30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Rattan Garh,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Rawa,30.1757912,76.919524
KURUKSHETRA,SHAHBAD,Said Pur Barwalian,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Sambhalkhi,30.2321552,76.8337908
KURUKSHETRA,SHAHBAD,Patti Shahjad Pur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Sudh Pur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Sulkhani,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Surakh Pur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Tangaur,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Tangauri,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Teora,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Tigri,30.1471498,76.8650398
KURUKSHETRA,SHAHBAD,Yara,30.1419221,76.9509139
KURUKSHETRA,SHAHBAD,Yari,30.1471498,76.8650398
KURUKSHETRA,THANESAR,Adhon,29.9930395,76.8292228
KURUKSHETRA,THANESAR,Ajrani,29.9930395,76.8292228
KURUKSHETRA,THANESAR,Alam Pur,29.9930395,76.8292228
KURUKSHETRA,PIPLI,Amar Garh Majhara,29.976654,76.892351
KURUKSHETRA,THANESAR,Abhimanyupur,29.9930395,76.8292228
KURUKSHETRA,THANESAR,Bachgaon,30.013416,76.7761969
KURUKSHETRA,THANESAR,Bagthala,29.9930395,76.8292228
KURUKSHETRA,PIPLI,Bajidpur,29.976654,76.892351
KURUKSHETRA,THANESAR,Balahi,30.0006168,76.7568586
KURUKSHETRA,THANESAR,Barna,29.90865,76.7296743
KURUKSHETRA,THANESAR,Barwa,29.923753,76.7686374
KURUKSHETRA,THANESAR,Bahadur Pura,29.9930395,76.8292228
KURUKSHETRA,THANESAR,Bahari,29.9930395,76.8292228
KURUKSHETRA,THANESAR,Bhainsi Majra,29.9930395,76.8292228
KURUKSHETRA,THANESAR,Bhiwani Khera,29.9930395,76.8292228
KURUKSHETRA,THANESAR,Bir Amin,29.9930395,76.8292228
KURUKSHETRA,PIPLI,Bir Mathana,29.976654,76.892351
KURUKSHETRA,PIPLI,Bir Pipli,29.976654,76.892351
KURUKSHETRA,THANESAR,Bishangarh,29.9930395,76.8292228
KURUKSHETRA,PIPLI,Bodhi,29.976654,76.892351
KURUKSHETRA,PIPLI,Bohli,29.976654,76.892351
KURUKSHETRA,THANESAR,Chander Bhan Pur,29.9930395,76.8292228
KURUKSHETRA,THANESAR,Chibba,29.9930395,76.8292228
KURUKSHETRA,PIPLI,Daulat Pur,29.976654,76.892351
KURUKSHETRA,THANESAR,Dayalpur,29.9393096,76.8112149
KURUKSHETRA,THANESAR,Dera Chak Jagatia,29.9930395,76.8292228
KURUKSHETRA,PIPLI,Dhirpur,29.976654,76.892351
KURUKSHETRA,THANESAR,Dhurala,30.03139,76.809751
KURUKSHETRA,THANESAR,Dhurali,29.9930395,76.8292228
KURUKSHETRA,THANESAR,Dodakheri,29.9930395,76.8292228
KURUKSHETRA,THANESAR,Dabkheri,29.9930395,76.8292228
KURUKSHETRA,PIPLI,Dhudhla,29.976654,76.892351
KURUKSHETRA,THANESAR,Fathu Pur,29.9930395,76.8292228
KURUKSHETRA,THANESAR,Gamari Jattan,29.9930395,76.8292228
